"name","year","movie_rated","run_length","genres","release_date","rating","num_raters","num_reviews","review_url"
"Twilight","2008","PG-13","2h 2min","Drama; Fantasy; Romance; ","21 November 2008 (USA)","5.2","413276","1654","https://www.imdb.com/title/tt1099212/reviews/_ajax?ref_=undefined&paginationKey="
"Beauty and the Beast","1991","G","1h 24min","Animation; Fantasy; ","22 November 1991 (USA)","8.0","408618","433","https://www.imdb.com/title/tt0101414/reviews/_ajax?ref_=undefined&paginationKey="
"Big Fish","2003","PG-13","2h 5min","Adventure; Drama; Fantasy; ","9 January 2004 (USA)","8.0","406042","874","https://www.imdb.com/title/tt0319061/reviews/_ajax?ref_=undefined&paginationKey="
"Fantastic Beasts and Where to Find Them","2016","PG-13","2h 12min","Adventure; Fantasy; ","18 November 2016 (USA)","7.3","395319","820","https://www.imdb.com/title/tt3183660/reviews/_ajax?ref_=undefined&paginationKey="
"It's a Wonderful Life","1946","Passed","2h 10min","Drama; Fantasy; ","7 January 1947 (USA)","8.6","385375","939","https://www.imdb.com/title/tt0038650/reviews/_ajax?ref_=undefined&paginationKey="
"The Mummy","1999","PG-13","2h 4min","Action; Adventure; Fantasy; ","7 May 1999 (USA)","7.0","382315","1056","https://www.imdb.com/title/tt0120616/reviews/_ajax?ref_=undefined&paginationKey="
"The Princess Bride","1987","PG","1h 38min","Adventure; Fantasy; ","9 October 1987 (USA)","8.1","382045","844","https://www.imdb.com/title/tt0093779/reviews/_ajax?ref_=undefined&paginationKey="
"Midnight in Paris","2011","PG-13","1h 34min","Comedy; Fantasy; Romance; ","10 June 2011 (USA)","7.7","376575","609","https://www.imdb.com/title/tt1605783/reviews/_ajax?ref_=undefined&paginationKey="
"Alice in Wonderland","2010","PG","1h 48min","Adventure; Fantasy; ","5 March 2010 (USA)","6.4","374817","790","https://www.imdb.com/title/tt1014759/reviews/_ajax?ref_=undefined&paginationKey="
"Justice League","2017","PG-13","2h","Action; Adventure; Fantasy; ","17 November 2017 (USA)","6.4","367091","1997","https://www.imdb.com/title/tt0974015/reviews/_ajax?ref_=undefined&paginationKey="
"The Wizard of Oz","1939","PG","1h 42min","Adventure; Fantasy; ","25 August 1939 (USA)","8.0","364936","681","https://www.imdb.com/title/tt0032138/reviews/_ajax?ref_=undefined&paginationKey="
"Scott Pilgrim vs. the World","2010","PG-13","1h 52min","Action; Comedy; Fantasy; ","13 August 2010 (USA)","7.5","364197","663","https://www.imdb.com/title/tt0446029/reviews/_ajax?ref_=undefined&paginationKey="
"Bruce Almighty","2003","PG-13","1h 41min","Comedy; Drama; Fantasy; ","23 May 2003 (USA)","6.8","363587","640","https://www.imdb.com/title/tt0315327/reviews/_ajax?ref_=undefined&paginationKey="
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","2005","PG","2h 23min","Adventure; Fantasy; ","9 December 2005 (USA)","6.9","356904","1506","https://www.imdb.com/title/tt0363771/reviews/_ajax?ref_=undefined&paginationKey="
"The Shape of Water","2017","R","2h 3min","Adventure; Drama; Fantasy; ","22 December 2017 (USA)","7.3","353658","1589","https://www.imdb.com/title/tt5580390/reviews/_ajax?ref_=undefined&paginationKey="
"Wanted","2008","R","1h 50min","Action; Crime; Fantasy; ","27 June 2008 (USA)","6.7","353620","779","https://www.imdb.com/title/tt0493464/reviews/_ajax?ref_=undefined&paginationKey="
"The Illusionist","2006","PG-13","1h 50min","Drama; Fantasy; History; ","1 September 2006 (USA)","7.6","349169","687","https://www.imdb.com/title/tt0443543/reviews/_ajax?ref_=undefined&paginationKey="
"Ghostbusters","1984","PG","1h 45min","Action; Comedy; Fantasy; ","8 June 1984 (USA)","7.8","344694","555","https://www.imdb.com/title/tt0087332/reviews/_ajax?ref_=undefined&paginationKey="
"Aquaman","2018","PG-13","2h 23min","Action; Adventure; Fantasy; ","21 December 2018 (USA)","7.0","341895","3845","https://www.imdb.com/title/tt1477834/reviews/_ajax?ref_=undefined&paginationKey="
"Star Wars: Episode IX - The Rise of Skywalker","2019","PG-13","2h 22min","Action; Adventure; Fantasy; ","20 December 2019 (USA)","6.7","337831","7460","https://www.imdb.com/title/tt2527338/reviews/_ajax?ref_=undefined&paginationKey="
"Princess Mononoke","1997","PG-13","2h 14min","Animation; Adventure; Fantasy; ","19 December 1997 (USA)","8.4","326489","702","https://www.imdb.com/title/tt0119698/reviews/_ajax?ref_=undefined&paginationKey="
"Sleepy Hollow","1999","R","1h 45min","Fantasy; Horror; Mystery; ","19 November 1999 (USA)","7.3","320861","1023","https://www.imdb.com/title/tt0162661/reviews/_ajax?ref_=undefined&paginationKey="
"Fantastic Four","2005","PG-13","1h 46min","Action; Adventure; Fantasy; ","8 July 2005 (USA)","5.7","306644","1024","https://www.imdb.com/title/tt0120667/reviews/_ajax?ref_=undefined&paginationKey="
"Being John Malkovich","1999","R","1h 53min","Comedy; Drama; Fantasy; ","3 December 1999 (USA)","7.7","301714","878","https://www.imdb.com/title/tt0120601/reviews/_ajax?ref_=undefined&paginationKey="
"Hellboy","2004","PG-13","2h 2min","Action; Fantasy; Horror; ","2 April 2004 (USA)","6.8","301510","649","https://www.imdb.com/title/tt0167190/reviews/_ajax?ref_=undefined&paginationKey="
"Click","2006","PG-13","1h 47min","Comedy; Drama; Fantasy; ","23 June 2006 (USA)","6.4","298607","774","https://www.imdb.com/title/tt0389860/reviews/_ajax?ref_=undefined&paginationKey="
"Hugo","2011","PG","2h 6min","Drama; Fantasy; ","23 November 2011 (USA)","7.5","297933","749","https://www.imdb.com/title/tt0970179/reviews/_ajax?ref_=undefined&paginationKey="
"Constantine","2005","R","2h 1min","Action; Fantasy; Horror; ","18 February 2005 (USA)","7.0","296689","1074","https://www.imdb.com/title/tt0360486/reviews/_ajax?ref_=undefined&paginationKey="
"The Mummy Returns","2001","PG-13","2h 10min","Action; Adventure; Fantasy; ","4 May 2001 (USA)","6.3","295189","924","https://www.imdb.com/title/tt0209163/reviews/_ajax?ref_=undefined&paginationKey="
"About Time","2013","R","2h 3min","Comedy; Drama; Fantasy; ","8 November 2013 (USA)","7.8","287246","640","https://www.imdb.com/title/tt2194499/reviews/_ajax?ref_=undefined&paginationKey="
"The Secret Life of Walter Mitty","2013","PG","1h 54min","Comedy; Drama; Fantasy; ","25 December 2013 (USA)","7.3","286991","648","https://www.imdb.com/title/tt0359950/reviews/_ajax?ref_=undefined&paginationKey="
"The Nightmare Before Christmas","1993","PG","1h 16min","Animation; Fantasy; ","29 October 1993 (USA)","8.0","283685","522","https://www.imdb.com/title/tt0107688/reviews/_ajax?ref_=undefined&paginationKey="
"Liar Liar","1997","PG-13","1h 26min","Comedy; Fantasy; ","21 March 1997 (USA)","6.9","274268","290","https://www.imdb.com/title/tt0119528/reviews/_ajax?ref_=undefined&paginationKey="
"My Neighbor Totoro","1988","G","1h 26min","Animation; Fantasy; ","13 July 1990 (USA)","8.2","273795","464","https://www.imdb.com/title/tt0096283/reviews/_ajax?ref_=undefined&paginationKey="
"Batman Returns","1992","PG-13","2h 6min","Action; Crime; Fantasy; ","19 June 1992 (USA)","7.0","267156","679","https://www.imdb.com/title/tt0103776/reviews/_ajax?ref_=undefined&paginationKey="
"Prince of Persia: The Sands of Time","2010","PG-13","1h 56min","Action; Adventure; Fantasy; ","28 May 2010 (USA)","6.6","266583","478","https://www.imdb.com/title/tt0473075/reviews/_ajax?ref_=undefined&paginationKey="
"Clash of the Titans","2010","PG-13","1h 46min","Action; Adventure; Fantasy; ","2 April 2010 (USA)","5.8","265931","679","https://www.imdb.com/title/tt0800320/reviews/_ajax?ref_=undefined&paginationKey="
"Beauty and the Beast","2017","PG","2h 9min","Fantasy; ","17 March 2017 (USA)","7.1","261369","1122","https://www.imdb.com/title/tt2771200/reviews/_ajax?ref_=undefined&paginationKey="
"Kong: Skull Island","2017","PG-13","1h 58min","Action; Adventure; Fantasy; ","10 March 2017 (USA)","6.6","259866","945","https://www.imdb.com/title/tt3731562/reviews/_ajax?ref_=undefined&paginationKey="
"The Twilight Saga: New Moon","2009","PG-13","2h 10min","Adventure; Drama; Fantasy; ","20 November 2009 (USA)","4.7","258910","955","https://www.imdb.com/title/tt1259571/reviews/_ajax?ref_=undefined&paginationKey="
"Pirates of the Caribbean: Dead Men Tell No Tales","2017","PG-13","2h 9min","Action; Adventure; Fantasy; ","26 May 2017 (USA)","6.6","251787","652","https://www.imdb.com/title/tt1790809/reviews/_ajax?ref_=undefined&paginationKey="
"Hellboy II: The Golden Army","2008","PG-13","2h","Action; Adventure; Fantasy; ","11 July 2008 (USA)","7.0","251482","375","https://www.imdb.com/title/tt0411477/reviews/_ajax?ref_=undefined&paginationKey="
"1408","2007","PG-13","1h 44min","Fantasy; Horror; Mystery; ","22 June 2007 (USA)","6.8","250909","635","https://www.imdb.com/title/tt0450385/reviews/_ajax?ref_=undefined&paginationKey="
"Beetlejuice","1988","PG","1h 32min","Comedy; Fantasy; ","30 March 1988 (USA)","7.5","249689","372","https://www.imdb.com/title/tt0094721/reviews/_ajax?ref_=undefined&paginationKey="
"Crouching Tiger, Hidden Dragon","2000","PG-13","2h","Action; Adventure; Fantasy; ","12 January 2001 (USA)","7.8","248473","1670","https://www.imdb.com/title/tt0190332/reviews/_ajax?ref_=undefined&paginationKey="
"Stardust","2007","PG-13","2h 7min","Adventure; Fantasy; ","10 August 2007 (USA)","7.6","248403","554","https://www.imdb.com/title/tt0486655/reviews/_ajax?ref_=undefined&paginationKey="
"Underworld","2003","R","2h 1min","Action; Fantasy; Thriller; ","19 September 2003 (USA)","7.0","248222","833","https://www.imdb.com/title/tt0320691/reviews/_ajax?ref_=undefined&paginationKey="
"Fantastic 4: Rise of the Silver Surfer","2007","PG","1h 32min","Action; Adventure; Fantasy; ","15 June 2007 (USA)","5.6","246767","468","https://www.imdb.com/title/tt0486576/reviews/_ajax?ref_=undefined&paginationKey="
"Vanilla Sky","2001","R","2h 16min","Fantasy; Mystery; Romance; ","14 December 2001 (USA)","6.9","243020","1293","https://www.imdb.com/title/tt0259711/reviews/_ajax?ref_=undefined&paginationKey="
"Dark Shadows","2012","PG-13","1h 53min","Comedy; Fantasy; Horror; ","11 May 2012 (USA)","6.2","241602","528","https://www.imdb.com/title/tt1077368/reviews/_ajax?ref_=undefined&paginationKey="
"Van Helsing","2004","PG-13","2h 11min","Action; Adventure; Fantasy; ","7 May 2004 (USA)","6.1","239437","1373","https://www.imdb.com/title/tt0338526/reviews/_ajax?ref_=undefined&paginationKey="
"Warcraft","2016","PG-13","2h 3min","Action; Adventure; Fantasy; ","10 June 2016 (USA)","6.8","236996","983","https://www.imdb.com/title/tt0803096/reviews/_ajax?ref_=undefined&paginationKey="
"The Little Mermaid","1989","G","1h 23min","Animation; Fantasy; ","17 November 1989 (USA)","7.6","229928","279","https://www.imdb.com/title/tt0097757/reviews/_ajax?ref_=undefined&paginationKey="
"Sucker Punch","2011","PG-13","1h 50min","Action; Adventure; Fantasy; ","25 March 2011 (USA)","6.0","226057","1022","https://www.imdb.com/title/tt0978764/reviews/_ajax?ref_=undefined&paginationKey="
"The Twilight Saga: Breaking Dawn - Part 2","2012","PG-13","1h 55min","Adventure; Drama; Fantasy; ","16 November 2012 (USA)","5.5","224813","374","https://www.imdb.com/title/tt1673434/reviews/_ajax?ref_=undefined&paginationKey="
"The Twilight Saga: Eclipse","2010","PG-13","2h 4min","Adventure; Drama; Fantasy; ","30 June 2010 (USA)","5.0","221496","529","https://www.imdb.com/title/tt1325004/reviews/_ajax?ref_=undefined&paginationKey="
"Ender's Game","2013","PG-13","1h 54min","Action; Adventure; Fantasy; ","1 November 2013 (USA)","6.6","219357","626","https://www.imdb.com/title/tt1731141/reviews/_ajax?ref_=undefined&paginationKey="
"Ghost Rider","2007","PG-13","1h 50min","Action; Fantasy; Thriller; ","16 February 2007 (USA)","5.2","218901","724","https://www.imdb.com/title/tt0259324/reviews/_ajax?ref_=undefined&paginationKey="
"The Twilight Saga: Breaking Dawn - Part 1","2011","PG-13","1h 57min","Adventure; Drama; Fantasy; ","18 November 2011 (USA)","4.9","217803","477","https://www.imdb.com/title/tt1324999/reviews/_ajax?ref_=undefined&paginationKey="
"Stranger Than Fiction","2006","PG-13","1h 53min","Comedy; Drama; Fantasy; ","10 November 2006 (USA)","7.5","214510","595","https://www.imdb.com/title/tt0420223/reviews/_ajax?ref_=undefined&paginationKey="
"Elf","2003","PG","1h 37min","Comedy; Fantasy; ","7 November 2003 (USA)","6.9","210512","501","https://www.imdb.com/title/tt0319343/reviews/_ajax?ref_=undefined&paginationKey="
"Aladdin","2019","PG","2h 8min","Adventure; Fantasy; ","24 May 2019 (USA)","7.0","210488","2281","https://www.imdb.com/title/tt6139732/reviews/_ajax?ref_=undefined&paginationKey="
"Mr. Nobody","2009","R","2h 21min","Drama; Fantasy; Romance; ","26 September 2013 (USA)","7.8","210310","391","https://www.imdb.com/title/tt0485947/reviews/_ajax?ref_=undefined&paginationKey="
