"name","year","movie_rated","run_length","genres","release_date","rating","num_raters","num_reviews","review_url"
"The Sixth Sense","1999","PG-13","1h 47min","Drama; Mystery; Thriller; ","6 August 1999 (USA)","8.1","888920","2223","https://www.imdb.com/title/tt0167404/reviews/_ajax?ref_=undefined&paginationKey="
"One Flew Over the Cuckoo's Nest","1975","R","2h 13min","Drama; ","19 November 1975 (USA)","8.7","884818","967","https://www.imdb.com/title/tt0073486/reviews/_ajax?ref_=undefined&paginationKey="
"Eternal Sunshine of the Spotless Mind","2004","R","1h 48min","Drama; Romance; Sci-Fi; ","19 March 2004 (USA)","8.3","882495","1800","https://www.imdb.com/title/tt0338013/reviews/_ajax?ref_=undefined&paginationKey="
"The Shining","1980","R","2h 26min","Drama; Horror; ","13 June 1980 (USA)","8.4","860290","1805","https://www.imdb.com/title/tt0081505/reviews/_ajax?ref_=undefined&paginationKey="
"Good Will Hunting","1997","R","2h 6min","Drama; Romance; ","9 January 1998 (USA)","8.3","830139","887","https://www.imdb.com/title/tt0119217/reviews/_ajax?ref_=undefined&paginationKey="
"Gone Girl","2014","R","2h 29min","Drama; Mystery; Thriller; ","3 October 2014 (USA)","8.1","825450","1449","https://www.imdb.com/title/tt2267998/reviews/_ajax?ref_=undefined&paginationKey="
"No Country for Old Men","2007","R","2h 2min","Crime; Drama; Thriller; ","21 November 2007 (USA)","8.1","823136","1824","https://www.imdb.com/title/tt0477348/reviews/_ajax?ref_=undefined&paginationKey="
"Joker","2019","R","2h 2min","Crime; Drama; Thriller; ","4 October 2019 (USA)","8.5","822351","10279","https://www.imdb.com/title/tt7286456/reviews/_ajax?ref_=undefined&paginationKey="
"A Beautiful Mind","2001","PG-13","2h 15min","Biography; Drama; ","4 January 2002 (USA)","8.2","821709","1292","https://www.imdb.com/title/tt0268978/reviews/_ajax?ref_=undefined&paginationKey="
"Catch Me If You Can","2002","PG-13","2h 21min","Biography; Crime; Drama; ","25 December 2002 (USA)","8.1","790873","828","https://www.imdb.com/title/tt0264464/reviews/_ajax?ref_=undefined&paginationKey="
"Slumdog Millionaire","2008","R","2h","Drama; Romance; ","25 December 2008 (USA)","8.0","782675","1126","https://www.imdb.com/title/tt1010048/reviews/_ajax?ref_=undefined&paginationKey="
"Gravity","2013","PG-13","1h 31min","Drama; Sci-Fi; Thriller; ","4 October 2013 (USA)","7.7","751305","2090","https://www.imdb.com/title/tt1454468/reviews/_ajax?ref_=undefined&paginationKey="
"Requiem for a Dream","2000","R","1h 42min","Drama; ","15 December 2000 (USA)","8.3","743198","2115","https://www.imdb.com/title/tt0180093/reviews/_ajax?ref_=undefined&paginationKey="
"Harry Potter and the Deathly Hallows: Part 2","2011","PG-13","2h 10min","Adventure; Drama; Fantasy; ","15 July 2011 (USA)","8.1","737642","953","https://www.imdb.com/title/tt1201607/reviews/_ajax?ref_=undefined&paginationKey="
"Avengers: Endgame","2019","PG-13","3h 1min","Action; Adventure; Drama; ","26 April 2019 (USA)","8.4","736177","8805","https://www.imdb.com/title/tt4154796/reviews/_ajax?ref_=undefined&paginationKey="
"A Clockwork Orange","1971","R","2h 16min","Crime; Drama; Sci-Fi; ","2 February 1972 (USA)","8.3","735080","1553","https://www.imdb.com/title/tt0066921/reviews/_ajax?ref_=undefined&paginationKey="
"The Martian","2015","PG-13","2h 24min","Adventure; Drama; Sci-Fi; ","2 October 2015 (USA)","8.0","734923","1312","https://www.imdb.com/title/tt3659388/reviews/_ajax?ref_=undefined&paginationKey="
"The Intouchables","2011","R","1h 52min","Biography; Comedy; Drama; ","13 July 2012 (India)","8.5","731145","622","https://www.imdb.com/title/tt1675434/reviews/_ajax?ref_=undefined&paginationKey="
"Donnie Darko","2001","R","1h 53min","Drama; Mystery; Sci-Fi; ","30 January 2002 (France)","8.0","724910","2276","https://www.imdb.com/title/tt0246578/reviews/_ajax?ref_=undefined&paginationKey="
"300","2006","R","1h 57min","Action; Drama; ","9 March 2007 (USA)","7.6","719421","2176","https://www.imdb.com/title/tt0416449/reviews/_ajax?ref_=undefined&paginationKey="
"Scarface","1983","R","2h 50min","Crime; Drama; ","9 December 1983 (USA)","8.3","715023","1029","https://www.imdb.com/title/tt0086250/reviews/_ajax?ref_=undefined&paginationKey="
"Gran Torino","2008","R","1h 56min","Drama; ","9 January 2009 (USA)","8.1","703113","990","https://www.imdb.com/title/tt1205489/reviews/_ajax?ref_=undefined&paginationKey="
"The Pianist","2002","R","2h 30min","Biography; Drama; Music; ","28 March 2003 (USA)","8.5","701576","924","https://www.imdb.com/title/tt0253474/reviews/_ajax?ref_=undefined&paginationKey="
"Taxi Driver","1976","R","1h 54min","Crime; Drama; ","9 February 1976 (USA)","8.3","696631","1161","https://www.imdb.com/title/tt0075314/reviews/_ajax?ref_=undefined&paginationKey="
"Whiplash","2014","R","1h 46min","Drama; Music; ","20 February 2015 (India)","8.5","683157","1195","https://www.imdb.com/title/tt2582802/reviews/_ajax?ref_=undefined&paginationKey="
"Black Swan","2010","R","1h 48min","Drama; Thriller; ","17 December 2010 (USA)","8.0","682523","1273","https://www.imdb.com/title/tt0947798/reviews/_ajax?ref_=undefined&paginationKey="
"City of God","2002","R","2h 10min","Crime; Drama; ","13 February 2004 (USA)","8.6","681961","997","https://www.imdb.com/title/tt0317248/reviews/_ajax?ref_=undefined&paginationKey="
"The Revenant","2015","R","2h 36min","Action; Adventure; Drama; ","8 January 2016 (USA)","8.0","678829","1594","https://www.imdb.com/title/tt1663202/reviews/_ajax?ref_=undefined&paginationKey="
"I Am Legend","2007","PG-13","1h 41min","Action; Adventure; Drama; ","14 December 2007 (USA)","7.2","670748","1543","https://www.imdb.com/title/tt0480249/reviews/_ajax?ref_=undefined&paginationKey="
"The Imitation Game","2014","PG-13","1h 54min","Biography; Drama; Thriller; ","25 December 2014 (USA)","8.0","662291","825","https://www.imdb.com/title/tt2084970/reviews/_ajax?ref_=undefined&paginationKey="
"12 Angry Men","1957","Approved","1h 36min","Crime; Drama; ","10 April 1957 (USA)","8.9","661761","1575","https://www.imdb.com/title/tt0050083/reviews/_ajax?ref_=undefined&paginationKey="
"Full Metal Jacket","1987","R","1h 56min","Drama; War; ","10 July 1987 (USA)","8.3","652861","844","https://www.imdb.com/title/tt0093058/reviews/_ajax?ref_=undefined&paginationKey="
"Silver Linings Playbook","2012","R","2h 2min","Comedy; Drama; Romance; ","25 December 2012 (USA)","7.7","647995","835","https://www.imdb.com/title/tt1045658/reviews/_ajax?ref_=undefined&paginationKey="
"The King's Speech","2010","R","1h 58min","Biography; Drama; History; ","25 December 2010 (USA)","8.0","624817","754","https://www.imdb.com/title/tt1504320/reviews/_ajax?ref_=undefined&paginationKey="
"Logan","2017","R","2h 17min","Action; Drama; Sci-Fi; ","3 March 2017 (USA)","8.1","621174","1559","https://www.imdb.com/title/tt3315342/reviews/_ajax?ref_=undefined&paginationKey="
"Trainspotting","1996","R","1h 33min","Drama; ","9 August 1996 (USA)","8.1","620080","623","https://www.imdb.com/title/tt0117951/reviews/_ajax?ref_=undefined&paginationKey="
"12 Years a Slave","2013","R","2h 14min","Biography; Drama; History; ","8 November 2013 (USA)","8.1","619715","869","https://www.imdb.com/title/tt2024544/reviews/_ajax?ref_=undefined&paginationKey="
"Million Dollar Baby","2004","PG-13","2h 12min","Drama; Sport; ","28 January 2005 (USA)","8.1","618903","1219","https://www.imdb.com/title/tt0405159/reviews/_ajax?ref_=undefined&paginationKey="
"The Social Network","2010","PG-13","2h","Biography; Drama; ","1 October 2010 (USA)","7.7","604248","869","https://www.imdb.com/title/tt1285016/reviews/_ajax?ref_=undefined&paginationKey="
"Pan's Labyrinth","2006","R","1h 58min","Drama; Fantasy; War; ","19 January 2007 (USA)","8.2","603269","1271","https://www.imdb.com/title/tt0457430/reviews/_ajax?ref_=undefined&paginationKey="
"Life Is Beautiful","1997","PG-13","1h 56min","Comedy; Drama; Romance; ","12 February 1999 (USA)","8.6","600493","1317","https://www.imdb.com/title/tt0118799/reviews/_ajax?ref_=undefined&paginationKey="
"Fargo","1996","R","1h 38min","Crime; Drama; Thriller; ","5 April 1996 (USA)","8.1","596614","947","https://www.imdb.com/title/tt0116282/reviews/_ajax?ref_=undefined&paginationKey="
"Apocalypse Now","1979","R","2h 27min","Drama; Mystery; War; ","15 August 1979 (USA)","8.4","585989","1183","https://www.imdb.com/title/tt0078788/reviews/_ajax?ref_=undefined&paginationKey="
"Prisoners","2013","R","2h 33min","Crime; Drama; Mystery; ","20 September 2013 (USA)","8.1","575034","901","https://www.imdb.com/title/tt1392214/reviews/_ajax?ref_=undefined&paginationKey="
"The Curious Case of Benjamin Button","2008","PG-13","2h 46min","Drama; Fantasy; Romance; ","25 December 2008 (USA)","7.8","572217","948","https://www.imdb.com/title/tt0421715/reviews/_ajax?ref_=undefined&paginationKey="
"Arrival","2016","PG-13","1h 56min","Drama; Mystery; Sci-Fi; ","11 November 2016 (USA)","7.9","569760","1861","https://www.imdb.com/title/tt2543164/reviews/_ajax?ref_=undefined&paginationKey="
"Life of Pi","2012","PG","2h 7min","Adventure; Drama; Fantasy; ","21 November 2012 (USA)","7.9","567025","914","https://www.imdb.com/title/tt0454876/reviews/_ajax?ref_=undefined&paginationKey="
"Birdman or (The Unexpected Virtue of Ignorance)","2014","R","1h 59min","Comedy; Drama; ","14 November 2014 (USA)","7.7","561800","1378","https://www.imdb.com/title/tt2562232/reviews/_ajax?ref_=undefined&paginationKey="
"Argo","2012","R","2h","Biography; Drama; Thriller; ","12 October 2012 (USA)","7.7","560352","789","https://www.imdb.com/title/tt1024648/reviews/_ajax?ref_=undefined&paginationKey="
"Heat","1995","R","2h 50min","Crime; Drama; Thriller; ","15 December 1995 (USA)","8.2","557728","1074","https://www.imdb.com/title/tt0113277/reviews/_ajax?ref_=undefined&paginationKey="
"Into the Wild","2007","R","2h 28min","Adventure; Biography; Drama; ","19 October 2007 (USA)","8.1","556447","939","https://www.imdb.com/title/tt0758758/reviews/_ajax?ref_=undefined&paginationKey="
"Drive","2011","R","1h 40min","Crime; Drama; ","16 September 2011 (USA)","7.8","554576","1521","https://www.imdb.com/title/tt0780504/reviews/_ajax?ref_=undefined&paginationKey="
"Looper","2012","R","1h 53min","Action; Drama; Sci-Fi; ","28 September 2012 (USA)","7.4","523452","761","https://www.imdb.com/title/tt1276104/reviews/_ajax?ref_=undefined&paginationKey="
"Dunkirk","2017","PG-13","1h 46min","Action; Drama; History; ","21 July 2017 (USA)","7.9","523089","2359","https://www.imdb.com/title/tt5013056/reviews/_ajax?ref_=undefined&paginationKey="
"L.A. Confidential","1997","R","2h 18min","Crime; Drama; Mystery; ","19 September 1997 (USA)","8.2","518387","710","https://www.imdb.com/title/tt0119488/reviews/_ajax?ref_=undefined&paginationKey="
"Her","2013","R","2h 6min","Drama; Romance; Sci-Fi; ","10 January 2014 (USA)","8.0","518282","1060","https://www.imdb.com/title/tt1798709/reviews/_ajax?ref_=undefined&paginationKey="
"Cast Away","2000","PG-13","2h 23min","Adventure; Drama; Romance; ","22 December 2000 (USA)","7.8","506369","1180","https://www.imdb.com/title/tt0162222/reviews/_ajax?ref_=undefined&paginationKey="
"Casablanca","1942","PG","1h 42min","Drama; Romance; War; ","23 January 1943 (USA)","8.5","506224","1292","https://www.imdb.com/title/tt0034583/reviews/_ajax?ref_=undefined&paginationKey="
"The Notebook","2004","PG-13","2h 3min","Drama; Romance; ","25 June 2004 (USA)","7.8","503872","1256","https://www.imdb.com/title/tt0332280/reviews/_ajax?ref_=undefined&paginationKey="
"Rocky","1976","PG","2h","Drama; Sport; ","3 December 1976 (USA)","8.1","502746","694","https://www.imdb.com/title/tt0075148/reviews/_ajax?ref_=undefined&paginationKey="
"There Will Be Blood","2007","R","2h 38min","Drama; ","25 January 2008 (USA)","8.2","498312","1318","https://www.imdb.com/title/tt0469494/reviews/_ajax?ref_=undefined&paginationKey="
"Oldboy","2003","R","1h 41min","Action; Drama; Mystery; ","21 November 2003 (South Korea)","8.4","496687","1000","https://www.imdb.com/title/tt0364569/reviews/_ajax?ref_=undefined&paginationKey="
"The Hateful Eight","2015","R","2h 48min","Crime; Drama; Mystery; ","30 December 2015 (USA)","7.8","493749","1430","https://www.imdb.com/title/tt3460252/reviews/_ajax?ref_=undefined&paginationKey="
"Rise of the Planet of the Apes","2011","PG-13","1h 45min","Action; Drama; Sci-Fi; ","5 August 2011 (USA)","7.6","488748","706","https://www.imdb.com/title/tt1318514/reviews/_ajax?ref_=undefined&paginationKey="
"I, Robot","2004","PG-13","1h 55min","Action; Drama; Sci-Fi; ","16 July 2004 (USA)","7.1","488324","839","https://www.imdb.com/title/tt0343818/reviews/_ajax?ref_=undefined&paginationKey="
"Once Upon a Time... in Hollywood","2019","R","2h 41min","Comedy; Drama; ","26 July 2019 (USA)","7.7","488015","5060","https://www.imdb.com/title/tt7131622/reviews/_ajax?ref_=undefined&paginationKey="
"Watchmen","2009","R","2h 42min","Action; Drama; Mystery; ","6 March 2009 (USA)","7.6","487717","1398","https://www.imdb.com/title/tt0409459/reviews/_ajax?ref_=undefined&paginationKey="
"Blood Diamond","2006","R","2h 23min","Adventure; Drama; Thriller; ","8 December 2006 (USA)","8.0","486637","725","https://www.imdb.com/title/tt0450259/reviews/_ajax?ref_=undefined&paginationKey="
