"name","year","movie_rated","run_length","genres","release_date","rating","num_raters","num_reviews","review_url"
"The Wind that Shakes the Barley","2006","Not Rated","2h 7min","Drama; War; ","23 March 2007 (USA)","7.5","45234","235","https://www.imdb.com/title/tt0460989/reviews/_ajax?ref_=undefined&paginationKey="
"Kelly's Heroes","1970","GP","2h 24min","Adventure; Comedy; War; ","23 June 1970 (USA)","7.6","44031","209","https://www.imdb.com/title/tt0065938/reviews/_ajax?ref_=undefined&paginationKey="
"No Man's Land","2001","R","1h 38min","Comedy; Drama; War; ","19 September 2001 (France)","7.9","43762","181","https://www.imdb.com/title/tt0283509/reviews/_ajax?ref_=undefined&paginationKey="
"Rules of Engagement","2000","R","2h 8min","Drama; Thriller; War; ","7 April 2000 (USA)","6.4","43553","281","https://www.imdb.com/title/tt0160797/reviews/_ajax?ref_=undefined&paginationKey="
"Son of Saul","2015","R","1h 47min","Drama; War; ","11 June 2015 (Hungary)","7.5","43370","147","https://www.imdb.com/title/tt3808342/reviews/_ajax?ref_=undefined&paginationKey="
"The Man Who Would Be King","1975","PG","2h 9min","Adventure; History; War; ","19 December 1975 (UK)","7.8","42865","189","https://www.imdb.com/title/tt0073341/reviews/_ajax?ref_=undefined&paginationKey="
"From Here to Eternity","1953","Passed","1h 58min","Drama; Romance; War; ","28 August 1953 (USA)","7.6","42026","180","https://www.imdb.com/title/tt0045793/reviews/_ajax?ref_=undefined&paginationKey="
"Uri: The Surgical Strike","2019","Not Rated","2h 18min","Action; Drama; War; ","11 January 2019 (USA)","8.3","39997","947","https://www.imdb.com/title/tt8291224/reviews/_ajax?ref_=undefined&paginationKey="
"Mudbound","2017","R","2h 14min","Drama; War; ","17 November 2017 (USA)","7.4","39943","139","https://www.imdb.com/title/tt2396589/reviews/_ajax?ref_=undefined&paginationKey="
"Casualties of War","1989","R","1h 53min","Crime; Drama; War; ","18 August 1989 (USA)","7.1","39934","135","https://www.imdb.com/title/tt0097027/reviews/_ajax?ref_=undefined&paginationKey="
"War Machine","2017","TV-MA","2h 2min","Comedy; Drama; War; ","26 May 2017 (USA)","6.0","39926","191","https://www.imdb.com/title/tt4758646/reviews/_ajax?ref_=undefined&paginationKey="
"Heartbreak Ridge","1986","R","2h 10min","Drama; War; ","5 December 1986 (USA)","6.9","38473","137","https://www.imdb.com/title/tt0091187/reviews/_ajax?ref_=undefined&paginationKey="
"Tigerland","2000","R","1h 41min","Drama; War; ","24 May 2001 (Germany)","7.0","37364","157","https://www.imdb.com/title/tt0170691/reviews/_ajax?ref_=undefined&paginationKey="
"Tae Guk Gi: The Brotherhood of War","2004","R","2h 20min","Action; Drama; War; ","24 September 2004 (USA)","8.1","37166","241","https://www.imdb.com/title/tt0386064/reviews/_ajax?ref_=undefined&paginationKey="
"Love and Death","1975","PG","1h 25min","Comedy; War; ","18 July 1975 (Canada)","7.7","34959","118","https://www.imdb.com/title/tt0073312/reviews/_ajax?ref_=undefined&paginationKey="
"Zulu","1964","Not Rated","2h 18min","Drama; History; War; ","17 June 1964 (USA)","7.7","34911","263","https://www.imdb.com/title/tt0058777/reviews/_ajax?ref_=undefined&paginationKey="
"The Last Legion","2007","PG-13","1h 41min","Action; Adventure; War; ","17 August 2007 (USA)","5.4","33704","180","https://www.imdb.com/title/tt0462396/reviews/_ajax?ref_=undefined&paginationKey="
"In the Land of Blood and Honey","2011","R","2h 7min","Drama; Romance; War; ","16 February 2012 (Netherlands)","4.5","33167","153","https://www.imdb.com/title/tt1714209/reviews/_ajax?ref_=undefined&paginationKey="
"La Grande Illusion","1937","Not Rated","1h 53min","Drama; War; ","12 September 1938 (USA)","8.1","32997","136","https://www.imdb.com/title/tt0028950/reviews/_ajax?ref_=undefined&paginationKey="
"Kagemusha","1980","PG","2h 42min","Drama; History; War; ","10 October 1980 (USA)","8.0","30892","104","https://www.imdb.com/title/tt0080979/reviews/_ajax?ref_=undefined&paginationKey="
"The Guernsey Literary and Potato Peel Pie Society","2018","TV-14","2h 4min","Drama; Romance; War; ","10 August 2018 (USA)","7.4","30652","258","https://www.imdb.com/title/tt1289403/reviews/_ajax?ref_=undefined&paginationKey="
"1941","1979","PG","1h 58min","Action; Comedy; War; ","14 December 1979 (USA)","5.8","30625","252","https://www.imdb.com/title/tt0078723/reviews/_ajax?ref_=undefined&paginationKey="
"Coriolanus","2011","R","2h 3min","Drama; Thriller; War; ","20 January 2012 (India)","6.1","30543","131","https://www.imdb.com/title/tt1372686/reviews/_ajax?ref_=undefined&paginationKey="
"Au Revoir les Enfants","1987","PG","1h 44min","Drama; War; ","12 February 1988 (USA)","8.0","30195","105","https://www.imdb.com/title/tt0092593/reviews/_ajax?ref_=undefined&paginationKey="
"Stalingrad","1993","Not Rated","2h 14min","Drama; War; ","21 January 1993 (Germany)","7.5","29900","163","https://www.imdb.com/title/tt0108211/reviews/_ajax?ref_=undefined&paginationKey="
"Duck You Sucker","1971","PG","2h 18min","Drama; War; Western; ","7 July 1972 (USA)","7.6","28849","148","https://www.imdb.com/title/tt0067140/reviews/_ajax?ref_=undefined&paginationKey="
"Victory","1981","PG","1h 56min","Drama; Sport; War; ","31 July 1981 (USA)","6.7","26806","108","https://www.imdb.com/title/tt0083284/reviews/_ajax?ref_=undefined&paginationKey="
"To Be or Not to Be","1942","Passed","1h 39min","Comedy; War; ","6 March 1942 (USA)","8.2","26579","138","https://www.imdb.com/title/tt0035446/reviews/_ajax?ref_=undefined&paginationKey="
"Lifeboat","1944","Not Rated","1h 37min","Drama; War; ","28 January 1944 (USA)","7.6","25656","151","https://www.imdb.com/title/tt0037017/reviews/_ajax?ref_=undefined&paginationKey="
"Gettysburg","1993","PG","4h 31min","Drama; History; War; ","8 October 1993 (USA)","7.6","25505","287","https://www.imdb.com/title/tt0107007/reviews/_ajax?ref_=undefined&paginationKey="
"Cross of Iron","1977","R","1h 59min","Drama; War; ","20 May 1977 (USA)","7.5","24560","177","https://www.imdb.com/title/tt0074695/reviews/_ajax?ref_=undefined&paginationKey="
"The Caine Mutiny","1954","Not Rated","2h 4min","Drama; War; ","24 June 1954 (USA)","7.7","23779","180","https://www.imdb.com/title/tt0046816/reviews/_ajax?ref_=undefined&paginationKey="
"The Ottoman Lieutenant","2017","R","1h 46min","Drama; War; ","10 March 2017 (USA)","6.6","23718","121","https://www.imdb.com/title/tt4943322/reviews/_ajax?ref_=undefined&paginationKey="
"Da 5 Bloods","2020","R","2h 34min","Adventure; Drama; War; ","12 June 2020 (USA)","6.6","23105","586","https://www.imdb.com/title/tt9777644/reviews/_ajax?ref_=undefined&paginationKey="
"Bloody Sunday","2002","R","1h 47min","Drama; History; War; ","19 April 2002 (Portugal)","7.6","22908","131","https://www.imdb.com/title/tt0280491/reviews/_ajax?ref_=undefined&paginationKey="
"Saboteur","1942","Passed","1h 49min","Thriller; War; ","24 April 1942 (USA)","7.2","22497","157","https://www.imdb.com/title/tt0035279/reviews/_ajax?ref_=undefined&paginationKey="
"The Birth of a Nation","1915","TV-PG","3h 15min","Drama; History; War; ","21 March 1915 (USA)","6.3","21976","366","https://www.imdb.com/title/tt0004972/reviews/_ajax?ref_=undefined&paginationKey="
"Little Boy","2015","PG-13","1h 46min","Drama; History; War; ","24 April 2015 (USA)","7.4","21808","139","https://www.imdb.com/title/tt1810683/reviews/_ajax?ref_=undefined&paginationKey="
"Last Flag Flying","2017","R","2h 5min","Comedy; Drama; War; ","3 November 2017 (USA)","6.9","21540","128","https://www.imdb.com/title/tt6018306/reviews/_ajax?ref_=undefined&paginationKey="
"Catch-22","1970","R","2h 2min","Comedy; Drama; War; ","24 June 1970 (USA)","7.1","21424","145","https://www.imdb.com/title/tt0065528/reviews/_ajax?ref_=undefined&paginationKey="
"The Great Raid","2005","R","2h 12min","Action; Drama; War; ","12 August 2005 (USA)","6.7","20965","194","https://www.imdb.com/title/tt0326905/reviews/_ajax?ref_=undefined&paginationKey="
"Saints and Soldiers","2003","PG-13","1h 30min","Action; Drama; War; ","25 March 2005 (USA)","6.7","19730","163","https://www.imdb.com/title/tt0373283/reviews/_ajax?ref_=undefined&paginationKey="
"Stop-Loss","2008","R","1h 52min","Drama; War; ","28 March 2008 (USA)","6.4","19456","102","https://www.imdb.com/title/tt0489281/reviews/_ajax?ref_=undefined&paginationKey="
"The Alamo","2004","PG-13","2h 17min","Drama; History; War; ","9 April 2004 (USA)","6.0","19290","306","https://www.imdb.com/title/tt0318974/reviews/_ajax?ref_=undefined&paginationKey="
