"name","year","movie_rated","run_length","genres","release_date","rating","num_raters","num_reviews","review_url"
"Psycho","1960","R","1h 49min","Horror; Mystery; Thriller; ","8 September 1960 (USA)","8.5","580951","1263","https://www.imdb.com/title/tt0054215/reviews/_ajax?ref_=undefined&paginationKey="
"Prisoners","2013","R","2h 33min","Crime; Drama; Mystery; ","20 September 2013 (USA)","8.1","575040","901","https://www.imdb.com/title/tt1392214/reviews/_ajax?ref_=undefined&paginationKey="
"Sherlock Holmes","2009","PG-13","2h 8min","Action; Adventure; Mystery; ","25 December 2009 (USA)","7.6","571401","693","https://www.imdb.com/title/tt0988045/reviews/_ajax?ref_=undefined&paginationKey="
"Arrival","2016","PG-13","1h 56min","Drama; Mystery; Sci-Fi; ","11 November 2016 (USA)","7.9","569760","1861","https://www.imdb.com/title/tt2543164/reviews/_ajax?ref_=undefined&paginationKey="
"12 Monkeys","1995","R","2h 9min","Mystery; Sci-Fi; Thriller; ","5 January 1996 (USA)","8.0","565403","641","https://www.imdb.com/title/tt0114746/reviews/_ajax?ref_=undefined&paginationKey="
"Prometheus","2012","R","2h 4min","Adventure; Mystery; Sci-Fi; ","8 June 2012 (USA)","7.0","557990","2543","https://www.imdb.com/title/tt1446714/reviews/_ajax?ref_=undefined&paginationKey="
"L.A. Confidential","1997","R","2h 18min","Crime; Drama; Mystery; ","19 September 1997 (USA)","8.2","518387","710","https://www.imdb.com/title/tt0119488/reviews/_ajax?ref_=undefined&paginationKey="
"Oldboy","2003","R","1h 41min","Action; Drama; Mystery; ","21 November 2003 (South Korea)","8.4","496687","1000","https://www.imdb.com/title/tt0364569/reviews/_ajax?ref_=undefined&paginationKey="
"The Bourne Identity","2002","PG-13","1h 59min","Action; Mystery; Thriller; ","14 June 2002 (USA)","7.9","496180","912","https://www.imdb.com/title/tt0258463/reviews/_ajax?ref_=undefined&paginationKey="
"Minority Report","2002","PG-13","2h 25min","Action; Crime; Mystery; ","21 June 2002 (USA)","7.6","495547","1381","https://www.imdb.com/title/tt0181689/reviews/_ajax?ref_=undefined&paginationKey="
"The Hateful Eight","2015","R","2h 48min","Crime; Drama; Mystery; ","30 December 2015 (USA)","7.8","493754","1430","https://www.imdb.com/title/tt3460252/reviews/_ajax?ref_=undefined&paginationKey="
"Watchmen","2009","R","2h 42min","Action; Drama; Mystery; ","6 March 2009 (USA)","7.6","487717","1398","https://www.imdb.com/title/tt0409459/reviews/_ajax?ref_=undefined&paginationKey="
"Source Code","2011","PG-13","1h 33min","Action; Drama; Mystery; ","1 April 2011 (USA)","7.5","474236","635","https://www.imdb.com/title/tt0945513/reviews/_ajax?ref_=undefined&paginationKey="
"Get Out","2017","R","1h 44min","Horror; Mystery; Thriller; ","24 February 2017 (USA)","7.7","465577","1566","https://www.imdb.com/title/tt5052448/reviews/_ajax?ref_=undefined&paginationKey="
"Ex Machina","2014","R","1h 48min","Drama; Mystery; Sci-Fi; ","24 April 2015 (USA)","7.7","458187","884","https://www.imdb.com/title/tt0470752/reviews/_ajax?ref_=undefined&paginationKey="
"Hot Fuzz","2007","R","2h 1min","Action; Comedy; Mystery; ","20 April 2007 (USA)","7.8","450223","811","https://www.imdb.com/title/tt0425112/reviews/_ajax?ref_=undefined&paginationKey="
"Zodiac","2007","R","2h 37min","Crime; Drama; Mystery; ","2 March 2007 (USA)","7.7","436901","768","https://www.imdb.com/title/tt0443706/reviews/_ajax?ref_=undefined&paginationKey="
"Blade Runner 2049","2017","R","2h 44min","Action; Drama; Mystery; ","6 October 2017 (USA)","8.0","434995","2337","https://www.imdb.com/title/tt1856101/reviews/_ajax?ref_=undefined&paginationKey="
"Rear Window","1954","PG","1h 52min","Mystery; Thriller; ","September 1954 (USA)","8.4","428644","838","https://www.imdb.com/title/tt0047396/reviews/_ajax?ref_=undefined&paginationKey="
"The Conjuring","2013","R","1h 52min","Horror; Mystery; Thriller; ","19 July 2013 (USA)","7.5","427069","1054","https://www.imdb.com/title/tt1457767/reviews/_ajax?ref_=undefined&paginationKey="
"The Bourne Supremacy","2004","PG-13","1h 48min","Action; Mystery; Thriller; ","23 July 2004 (USA)","7.7","424855","847","https://www.imdb.com/title/tt0372183/reviews/_ajax?ref_=undefined&paginationKey="
"Divergent","2014","PG-13","2h 19min","Action; Adventure; Mystery; ","21 March 2014 (USA)","6.7","416400","797","https://www.imdb.com/title/tt1840309/reviews/_ajax?ref_=undefined&paginationKey="
"Sherlock Holmes: A Game of Shadows","2011","PG-13","2h 9min","Action; Adventure; Mystery; ","16 December 2011 (USA)","7.5","411748","446","https://www.imdb.com/title/tt1515091/reviews/_ajax?ref_=undefined&paginationKey="
"Mystic River","2003","R","2h 18min","Crime; Drama; Mystery; ","15 October 2003 (USA)","7.9","409000","1036","https://www.imdb.com/title/tt0327056/reviews/_ajax?ref_=undefined&paginationKey="
"The Girl with the Dragon Tattoo","2011","R","2h 38min","Crime; Drama; Mystery; ","21 December 2011 (USA)","7.8","408988","723","https://www.imdb.com/title/tt1568346/reviews/_ajax?ref_=undefined&paginationKey="
"The Maze Runner","2014","PG-13","1h 53min","Action; Mystery; Sci-Fi; ","19 September 2014 (USA)","6.8","406551","612","https://www.imdb.com/title/tt1790864/reviews/_ajax?ref_=undefined&paginationKey="
"The Da Vinci Code","2006","PG-13","2h 29min","Mystery; Thriller; ","19 May 2006 (USA)","6.6","390693","2019","https://www.imdb.com/title/tt0382625/reviews/_ajax?ref_=undefined&paginationKey="
"Citizen Kane","1941","PG","1h 59min","Drama; Mystery; ","5 September 1941 (USA)","8.3","386235","1440","https://www.imdb.com/title/tt0033467/reviews/_ajax?ref_=undefined&paginationKey="
"Unbreakable","2000","PG-13","1h 46min","Drama; Mystery; Sci-Fi; ","22 November 2000 (USA)","7.3","377965","1496","https://www.imdb.com/title/tt0217869/reviews/_ajax?ref_=undefined&paginationKey="
"Saw","2004","R","1h 43min","Horror; Mystery; ","29 October 2004 (USA)","7.6","369825","1612","https://www.imdb.com/title/tt0387564/reviews/_ajax?ref_=undefined&paginationKey="
"The Thing","1982","R","1h 49min","Horror; Mystery; Sci-Fi; ","25 June 1982 (USA)","8.1","356786","1095","https://www.imdb.com/title/tt0084787/reviews/_ajax?ref_=undefined&paginationKey="
"Vertigo","1958","PG","2h 8min","Mystery; Romance; Thriller; ","22 May 1958 (UK)","8.3","348553","848","https://www.imdb.com/title/tt0052357/reviews/_ajax?ref_=undefined&paginationKey="
"The Lives of Others","2006","R","2h 17min","Drama; Mystery; Thriller; ","30 March 2007 (USA)","8.4","346768","510","https://www.imdb.com/title/tt0405094/reviews/_ajax?ref_=undefined&paginationKey="
"Cloud Atlas","2012","R","2h 52min","Action; Drama; Mystery; ","26 October 2012 (USA)","7.4","338490","984","https://www.imdb.com/title/tt1371111/reviews/_ajax?ref_=undefined&paginationKey="
"The Game","1997","R","2h 9min","Drama; Mystery; Thriller; ","12 September 1997 (USA)","7.8","334123","631","https://www.imdb.com/title/tt0119174/reviews/_ajax?ref_=undefined&paginationKey="
"Super 8","2011","PG-13","1h 52min","Mystery; Sci-Fi; Thriller; ","10 June 2011 (USA)","7.0","332878","924","https://www.imdb.com/title/tt1650062/reviews/_ajax?ref_=undefined&paginationKey="
"Signs","2002","PG-13","1h 46min","Drama; Mystery; Sci-Fi; ","2 August 2002 (USA)","6.7","330229","2413","https://www.imdb.com/title/tt0286106/reviews/_ajax?ref_=undefined&paginationKey="
"Inside Man","2006","R","2h 9min","Crime; Drama; Mystery; ","24 March 2006 (USA)","7.6","329267","718","https://www.imdb.com/title/tt0454848/reviews/_ajax?ref_=undefined&paginationKey="
"The Others","2001","PG-13","1h 44min","Horror; Mystery; Thriller; ","10 August 2001 (USA)","7.6","328626","1147","https://www.imdb.com/title/tt0230600/reviews/_ajax?ref_=undefined&paginationKey="
"Moon","2009","R","1h 37min","Drama; Mystery; Sci-Fi; ","10 July 2009 (USA)","7.9","327607","620","https://www.imdb.com/title/tt1182345/reviews/_ajax?ref_=undefined&paginationKey="
"Sleepy Hollow","1999","R","1h 45min","Fantasy; Horror; Mystery; ","19 November 1999 (USA)","7.3","320863","1023","https://www.imdb.com/title/tt0162661/reviews/_ajax?ref_=undefined&paginationKey="
"The Devil's Advocate","1997","R","2h 24min","Drama; Mystery; Thriller; ","17 October 1997 (USA)","7.5","319323","473","https://www.imdb.com/title/tt0118971/reviews/_ajax?ref_=undefined&paginationKey="
"The Ring","2002","PG-13","1h 55min","Horror; Mystery; ","18 October 2002 (USA)","7.1","313252","1666","https://www.imdb.com/title/tt0298130/reviews/_ajax?ref_=undefined&paginationKey="
"Mulholland Drive","2001","R","2h 27min","Drama; Mystery; Thriller; ","19 October 2001 (USA)","8.0","309859","1922","https://www.imdb.com/title/tt0166924/reviews/_ajax?ref_=undefined&paginationKey="
"National Treasure","2004","PG","2h 11min","Action; Adventure; Mystery; ","19 November 2004 (USA)","6.9","297865","741","https://www.imdb.com/title/tt0368891/reviews/_ajax?ref_=undefined&paginationKey="
"Lucky Number Slevin","2006","R","1h 50min","Crime; Drama; Mystery; ","7 April 2006 (USA)","7.7","295883","548","https://www.imdb.com/title/tt0425210/reviews/_ajax?ref_=undefined&paginationKey="
"Eyes Wide Shut","1999","R","2h 39min","Drama; Mystery; Thriller; ","16 July 1999 (USA)","7.4","291877","1626","https://www.imdb.com/title/tt0120663/reviews/_ajax?ref_=undefined&paginationKey="
"Salt","2010","PG-13","1h 40min","Action; Mystery; Thriller; ","23 July 2010 (USA)","6.4","289816","580","https://www.imdb.com/title/tt0944835/reviews/_ajax?ref_=undefined&paginationKey="
"North by Northwest","1959","Approved","2h 16min","Adventure; Mystery; Thriller; ","26 September 1959 (Japan)","8.3","289249","602","https://www.imdb.com/title/tt0053125/reviews/_ajax?ref_=undefined&paginationKey="
"Chinatown","1974","R","2h 10min","Drama; Mystery; Thriller; ","20 June 1974 (USA)","8.2","284178","536","https://www.imdb.com/title/tt0071315/reviews/_ajax?ref_=undefined&paginationKey="
"10 Cloverfield Lane","2016","PG-13","1h 43min","Drama; Horror; Mystery; ","11 March 2016 (USA)","7.2","280920","752","https://www.imdb.com/title/tt1179933/reviews/_ajax?ref_=undefined&paginationKey="
"Scream","1996","R","1h 51min","Horror; Mystery; ","20 December 1996 (USA)","7.2","276756","969","https://www.imdb.com/title/tt0117571/reviews/_ajax?ref_=undefined&paginationKey="
"Insidious","2010","PG-13","1h 43min","Horror; Mystery; Thriller; ","1 April 2011 (USA)","6.8","269842","885","https://www.imdb.com/title/tt1591095/reviews/_ajax?ref_=undefined&paginationKey="
"Insomnia","2002","R","1h 58min","Drama; Mystery; Thriller; ","24 May 2002 (USA)","7.2","266499","686","https://www.imdb.com/title/tt0278504/reviews/_ajax?ref_=undefined&paginationKey="
"Angels & Demons","2009","PG-13","2h 18min","Action; Mystery; Thriller; ","15 May 2009 (USA)","6.7","266342","494","https://www.imdb.com/title/tt0808151/reviews/_ajax?ref_=undefined&paginationKey="
"1408","2007","PG-13","1h 44min","Fantasy; Horror; Mystery; ","22 June 2007 (USA)","6.8","250909","635","https://www.imdb.com/title/tt0450385/reviews/_ajax?ref_=undefined&paginationKey="
"Contact","1997","PG","2h 30min","Drama; Mystery; Sci-Fi; ","11 July 1997 (USA)","7.4","247426","698","https://www.imdb.com/title/tt0118884/reviews/_ajax?ref_=undefined&paginationKey="
"Non-Stop","2014","PG-13","1h 46min","Action; Mystery; Thriller; ","28 February 2014 (USA)","6.9","245364","449","https://www.imdb.com/title/tt2024469/reviews/_ajax?ref_=undefined&paginationKey="
"Gone Baby Gone","2007","R","1h 54min","Crime; Drama; Mystery; ","19 October 2007 (USA)","7.6","244160","563","https://www.imdb.com/title/tt0452623/reviews/_ajax?ref_=undefined&paginationKey="
"Unknown","2011","PG-13","1h 53min","Action; Mystery; Thriller; ","18 February 2011 (USA)","6.8","243861","385","https://www.imdb.com/title/tt1401152/reviews/_ajax?ref_=undefined&paginationKey="
"Vanilla Sky","2001","R","2h 16min","Fantasy; Mystery; Romance; ","14 December 2001 (USA)","6.9","243022","1293","https://www.imdb.com/title/tt0259711/reviews/_ajax?ref_=undefined&paginationKey="
"Atonement","2007","R","2h 3min","Drama; Mystery; Romance; ","11 January 2008 (USA)","7.8","241597","650","https://www.imdb.com/title/tt0783233/reviews/_ajax?ref_=undefined&paginationKey="
"The Village","2004","PG-13","1h 48min","Drama; Mystery; Thriller; ","30 July 2004 (USA)","6.5","237425","2060","https://www.imdb.com/title/tt0368447/reviews/_ajax?ref_=undefined&paginationKey="
"Saw II","2005","R","1h 33min","Horror; Mystery; ","28 October 2005 (USA)","6.6","227844","885","https://www.imdb.com/title/tt0432348/reviews/_ajax?ref_=undefined&paginationKey="
"The Blair Witch Project","1999","R","1h 21min","Horror; Mystery; ","30 July 1999 (USA)","6.5","226136","3515","https://www.imdb.com/title/tt0185937/reviews/_ajax?ref_=undefined&paginationKey="
"The Fountain","2006","PG-13","1h 37min","Drama; Mystery; Romance; ","22 November 2006 (USA)","7.2","224147","985","https://www.imdb.com/title/tt0414993/reviews/_ajax?ref_=undefined&paginationKey="
"Identity","2003","R","1h 30min","Mystery; Thriller; ","25 April 2003 (USA)","7.3","221013","772","https://www.imdb.com/title/tt0309698/reviews/_ajax?ref_=undefined&paginationKey="
"Knowing","2009","PG-13","2h 1min","Action; Drama; Mystery; ","20 March 2009 (USA)","6.2","216703","885","https://www.imdb.com/title/tt0448011/reviews/_ajax?ref_=undefined&paginationKey="
"Paranormal Activity","2007","R","1h 26min","Horror; Mystery; Thriller; ","16 October 2009 (USA)","6.3","216061","1262","https://www.imdb.com/title/tt1179904/reviews/_ajax?ref_=undefined&paginationKey="
"Disturbia","2007","PG-13","1h 45min","Crime; Drama; Mystery; ","13 April 2007 (USA)","6.8","215909","528","https://www.imdb.com/title/tt0486822/reviews/_ajax?ref_=undefined&paginationKey="
"The Conjuring 2","2016","R","2h 14min","Horror; Mystery; Thriller; ","10 June 2016 (USA)","7.3","215865","548","https://www.imdb.com/title/tt3065204/reviews/_ajax?ref_=undefined&paginationKey="
"Hereditary","2018","R","2h 7min","Drama; Horror; Mystery; ","8 June 2018 (USA)","7.3","214954","3086","https://www.imdb.com/title/tt7784604/reviews/_ajax?ref_=undefined&paginationKey="
"National Treasure: Book of Secrets","2007","PG","2h 4min","Action; Adventure; Mystery; ","21 December 2007 (USA)","6.5","214171","319","https://www.imdb.com/title/tt0465234/reviews/_ajax?ref_=undefined&paginationKey="
"Sinister","2012","R","1h 50min","Horror; Mystery; Thriller; ","12 October 2012 (USA)","6.8","212002","667","https://www.imdb.com/title/tt1922777/reviews/_ajax?ref_=undefined&paginationKey="
"The Girl with the Dragon Tattoo","2009","R","2h 32min","Crime; Drama; Mystery; ","30 April 2010 (USA)","7.8","205262","316","https://www.imdb.com/title/tt1132620/reviews/_ajax?ref_=undefined&paginationKey="
"Cube","1997","R","1h 30min","Drama; Mystery; Sci-Fi; ","11 July 1998 (Netherlands)","7.2","204760","819","https://www.imdb.com/title/tt0123755/reviews/_ajax?ref_=undefined&paginationKey="
"Us","2019","R","1h 56min","Horror; Mystery; Thriller; ","22 March 2019 (USA)","6.9","204739","3049","https://www.imdb.com/title/tt6857112/reviews/_ajax?ref_=undefined&paginationKey="
"It Follows","2014","R","1h 40min","Horror; Mystery; Thriller; ","13 March 2015 (USA)","6.8","201012","997","https://www.imdb.com/title/tt3235888/reviews/_ajax?ref_=undefined&paginationKey="
"Murder on the Orient Express","2017","PG-13","1h 54min","Crime; Drama; Mystery; ","10 November 2017 (USA)","6.5","200486","877","https://www.imdb.com/title/tt3402236/reviews/_ajax?ref_=undefined&paginationKey="
"Wind River","2017","R","1h 47min","Crime; Drama; Mystery; ","18 August 2017 (USA)","7.7","193037","609","https://www.imdb.com/title/tt5362988/reviews/_ajax?ref_=undefined&paginationKey="
"The Happening","2008","R","1h 31min","Drama; Mystery; Sci-Fi; ","13 June 2008 (USA)","5.0","192408","1379","https://www.imdb.com/title/tt0949731/reviews/_ajax?ref_=undefined&paginationKey="
"The Number 23","2007","R","1h 38min","Crime; Mystery; Thriller; ","23 February 2007 (USA)","6.4","190439","414","https://www.imdb.com/title/tt0481369/reviews/_ajax?ref_=undefined&paginationKey="
"The Secret in Their Eyes","2009","R","2h 9min","Drama; Mystery; Romance; ","21 May 2010 (USA)","8.2","186147","291","https://www.imdb.com/title/tt1305806/reviews/_ajax?ref_=undefined&paginationKey="
"Orphan","2009","R","2h 3min","Horror; Mystery; Thriller; ","24 July 2009 (USA)","6.9","186073","489","https://www.imdb.com/title/tt1148204/reviews/_ajax?ref_=undefined&paginationKey="
"The Witch","2015","R","1h 32min","Drama; Horror; Mystery; ","19 February 2016 (USA)","6.9","185878","982","https://www.imdb.com/title/tt4263482/reviews/_ajax?ref_=undefined&paginationKey="
"Dark City","1998","R","1h 40min","Mystery; Sci-Fi; Thriller; ","27 February 1998 (USA)","7.6","184177","679","https://www.imdb.com/title/tt0118929/reviews/_ajax?ref_=undefined&paginationKey="
"Tinker Tailor Soldier Spy","2011","R","2h 2min","Drama; Mystery; Thriller; ","6 January 2012 (USA)","7.1","182571","604","https://www.imdb.com/title/tt1340800/reviews/_ajax?ref_=undefined&paginationKey="
"Mother!","2017","R","2h 1min","Drama; Horror; Mystery; ","15 September 2017 (USA)","6.6","182167","2074","https://www.imdb.com/title/tt5109784/reviews/_ajax?ref_=undefined&paginationKey="
