"name","year","movie_rated","run_length","genres","release_date","rating","num_raters","num_reviews","review_url"
"The Ring","2002","PG-13","1h 55min","Horror; Mystery; ","18 October 2002 (USA)","7.1","313252","1666","https://www.imdb.com/title/tt0298130/reviews/_ajax?ref_=undefined&paginationKey="
"Hellboy","2004","PG-13","2h 2min","Action; Fantasy; Horror; ","2 April 2004 (USA)","6.8","301510","649","https://www.imdb.com/title/tt0167190/reviews/_ajax?ref_=undefined&paginationKey="
"Constantine","2005","R","2h 1min","Action; Fantasy; Horror; ","18 February 2005 (USA)","7.0","296689","1074","https://www.imdb.com/title/tt0360486/reviews/_ajax?ref_=undefined&paginationKey="
"Interview with the Vampire: The Vampire Chronicles","1994","R","2h 3min","Drama; Horror; ","11 November 1994 (USA)","7.6","287602","462","https://www.imdb.com/title/tt0110148/reviews/_ajax?ref_=undefined&paginationKey="
"10 Cloverfield Lane","2016","PG-13","1h 43min","Drama; Horror; Mystery; ","11 March 2016 (USA)","7.2","280919","752","https://www.imdb.com/title/tt1179933/reviews/_ajax?ref_=undefined&paginationKey="
"From Dusk Till Dawn","1996","R","1h 48min","Action; Crime; Horror; ","19 January 1996 (USA)","7.2","279303","664","https://www.imdb.com/title/tt0116367/reviews/_ajax?ref_=undefined&paginationKey="
"Scream","1996","R","1h 51min","Horror; Mystery; ","20 December 1996 (USA)","7.2","276753","969","https://www.imdb.com/title/tt0117571/reviews/_ajax?ref_=undefined&paginationKey="
"The Mist","2007","R","2h 6min","Horror; Sci-Fi; ","21 November 2007 (USA)","7.1","274365","1184","https://www.imdb.com/title/tt0884328/reviews/_ajax?ref_=undefined&paginationKey="
"Alien 3","1992","R","1h 54min","Action; Horror; Sci-Fi; ","22 May 1992 (USA)","6.5","269938","903","https://www.imdb.com/title/tt0103644/reviews/_ajax?ref_=undefined&paginationKey="
"Insidious","2010","PG-13","1h 43min","Horror; Mystery; Thriller; ","1 April 2011 (USA)","6.8","269839","885","https://www.imdb.com/title/tt1591095/reviews/_ajax?ref_=undefined&paginationKey="
"Annihilation","2018","R","1h 55min","Adventure; Drama; Horror; ","23 February 2018 (USA)","6.9","267574","1909","https://www.imdb.com/title/tt2798920/reviews/_ajax?ref_=undefined&paginationKey="
"Bird Box","2018","R","2h 4min","Drama; Horror; Sci-Fi; ","21 December 2018 (USA)","6.6","262311","2765","https://www.imdb.com/title/tt2737304/reviews/_ajax?ref_=undefined&paginationKey="
"28 Weeks Later","2007","R","1h 40min","Horror; Sci-Fi; ","11 May 2007 (USA)","7.0","253591","789","https://www.imdb.com/title/tt0463854/reviews/_ajax?ref_=undefined&paginationKey="
"1408","2007","PG-13","1h 44min","Fantasy; Horror; Mystery; ","22 June 2007 (USA)","6.8","250909","635","https://www.imdb.com/title/tt0450385/reviews/_ajax?ref_=undefined&paginationKey="
"Alien: Covenant","2017","R","2h 2min","Horror; Sci-Fi; Thriller; ","19 May 2017 (USA)","6.4","245959","2058","https://www.imdb.com/title/tt2316204/reviews/_ajax?ref_=undefined&paginationKey="
"Resident Evil","2002","R","1h 40min","Action; Horror; Sci-Fi; ","15 March 2002 (USA)","6.7","242106","1175","https://www.imdb.com/title/tt0120804/reviews/_ajax?ref_=undefined&paginationKey="
"Dark Shadows","2012","PG-13","1h 53min","Comedy; Fantasy; Horror; ","11 May 2012 (USA)","6.2","241602","528","https://www.imdb.com/title/tt1077368/reviews/_ajax?ref_=undefined&paginationKey="
"Blade","1998","R","2h","Action; Horror; Sci-Fi; ","21 August 1998 (USA)","7.1","238439","631","https://www.imdb.com/title/tt0120611/reviews/_ajax?ref_=undefined&paginationKey="
"Dawn of the Dead","2004","R","1h 41min","Action; Horror; ","19 March 2004 (USA)","7.3","229395","1102","https://www.imdb.com/title/tt0363547/reviews/_ajax?ref_=undefined&paginationKey="
"Saw II","2005","R","1h 33min","Horror; Mystery; ","28 October 2005 (USA)","6.6","227842","885","https://www.imdb.com/title/tt0432348/reviews/_ajax?ref_=undefined&paginationKey="
"The Blair Witch Project","1999","R","1h 21min","Horror; Mystery; ","30 July 1999 (USA)","6.5","226133","3515","https://www.imdb.com/title/tt0185937/reviews/_ajax?ref_=undefined&paginationKey="
"Final Destination","2000","R","1h 38min","Horror; Thriller; ","17 March 2000 (USA)","6.7","223423","727","https://www.imdb.com/title/tt0195714/reviews/_ajax?ref_=undefined&paginationKey="
"Alien: Resurrection","1997","R","1h 49min","Action; Horror; Sci-Fi; ","26 November 1997 (USA)","6.2","222998","726","https://www.imdb.com/title/tt0118583/reviews/_ajax?ref_=undefined&paginationKey="
"Pitch Black","2000","R","1h 49min","Action; Horror; Sci-Fi; ","18 February 2000 (USA)","7.1","221434","825","https://www.imdb.com/title/tt0134847/reviews/_ajax?ref_=undefined&paginationKey="
"Halloween","1978","R","1h 31min","Horror; Thriller; ","27 October 1978 (USA)","7.8","220718","1434","https://www.imdb.com/title/tt0077651/reviews/_ajax?ref_=undefined&paginationKey="
"Paranormal Activity","2007","R","1h 26min","Horror; Mystery; Thriller; ","16 October 2009 (USA)","6.3","216058","1262","https://www.imdb.com/title/tt1179904/reviews/_ajax?ref_=undefined&paginationKey="
"The Conjuring 2","2016","R","2h 14min","Horror; Mystery; Thriller; ","10 June 2016 (USA)","7.3","215863","548","https://www.imdb.com/title/tt3065204/reviews/_ajax?ref_=undefined&paginationKey="
"Warm Bodies","2013","PG-13","1h 38min","Comedy; Horror; Romance; ","1 February 2013 (USA)","6.9","215658","378","https://www.imdb.com/title/tt1588173/reviews/_ajax?ref_=undefined&paginationKey="
"Hereditary","2018","R","2h 7min","Drama; Horror; Mystery; ","8 June 2018 (USA)","7.3","214947","3086","https://www.imdb.com/title/tt7784604/reviews/_ajax?ref_=undefined&paginationKey="
"Sinister","2012","R","1h 50min","Horror; Mystery; Thriller; ","12 October 2012 (USA)","6.8","212002","667","https://www.imdb.com/title/tt1922777/reviews/_ajax?ref_=undefined&paginationKey="
"Silent Hill","2006","R","2h 5min","Horror; ","21 April 2006 (USA)","6.5","210033","1796","https://www.imdb.com/title/tt0384537/reviews/_ajax?ref_=undefined&paginationKey="
"Don't Breathe","2016","R","1h 28min","Crime; Horror; Thriller; ","26 August 2016 (USA)","7.1","209689","639","https://www.imdb.com/title/tt4160708/reviews/_ajax?ref_=undefined&paginationKey="
"Us","2019","R","1h 56min","Horror; Mystery; Thriller; ","22 March 2019 (USA)","6.9","204733","3049","https://www.imdb.com/title/tt6857112/reviews/_ajax?ref_=undefined&paginationKey="
"It Follows","2014","R","1h 40min","Horror; Mystery; Thriller; ","13 March 2015 (USA)","6.8","201008","997","https://www.imdb.com/title/tt3235888/reviews/_ajax?ref_=undefined&paginationKey="
"Life","2017","R","1h 44min","Horror; Sci-Fi; Thriller; ","24 March 2017 (USA)","6.6","199775","1042","https://www.imdb.com/title/tt5442430/reviews/_ajax?ref_=undefined&paginationKey="
"A Nightmare on Elm Street","1984","R","1h 31min","Horror; ","16 November 1984 (USA)","7.5","198628","784","https://www.imdb.com/title/tt0087800/reviews/_ajax?ref_=undefined&paginationKey="
"The Purge","2013","R","1h 25min","Horror; Thriller; ","7 June 2013 (USA)","5.7","197141","736","https://www.imdb.com/title/tt2184339/reviews/_ajax?ref_=undefined&paginationKey="
"The Descent","2005","R","1h 39min","Adventure; Horror; Thriller; ","4 August 2006 (USA)","7.2","195614","1226","https://www.imdb.com/title/tt0435625/reviews/_ajax?ref_=undefined&paginationKey="
"Blade II","2002","R","1h 57min","Action; Fantasy; Horror; ","22 March 2002 (USA)","6.7","195387","574","https://www.imdb.com/title/tt0187738/reviews/_ajax?ref_=undefined&paginationKey="
"Hansel & Gretel: Witch Hunters","2013","R","1h 28min","Action; Fantasy; Horror; ","25 January 2013 (USA)","6.1","191273","345","https://www.imdb.com/title/tt1428538/reviews/_ajax?ref_=undefined&paginationKey="
"Gremlins","1984","PG","1h 46min","Comedy; Fantasy; Horror; ","8 June 1984 (USA)","7.3","190570","318","https://www.imdb.com/title/tt0087363/reviews/_ajax?ref_=undefined&paginationKey="
"The Babadook","2014","Not Rated","1h 34min","Drama; Horror; ","28 November 2014 (USA)","6.8","188571","847","https://www.imdb.com/title/tt2321549/reviews/_ajax?ref_=undefined&paginationKey="
"Orphan","2009","R","2h 3min","Horror; Mystery; Thriller; ","24 July 2009 (USA)","6.9","186072","489","https://www.imdb.com/title/tt1148204/reviews/_ajax?ref_=undefined&paginationKey="
"The Witch","2015","R","1h 32min","Drama; Horror; Mystery; ","19 February 2016 (USA)","6.9","185878","982","https://www.imdb.com/title/tt4263482/reviews/_ajax?ref_=undefined&paginationKey="
"Bram Stoker's Dracula","1992","R","2h 8min","Horror; ","13 November 1992 (USA)","7.4","185695","744","https://www.imdb.com/title/tt0103874/reviews/_ajax?ref_=undefined&paginationKey="
"Rosemary's Baby","1968","R","2h 17min","Drama; Horror; ","17 October 1968 (France)","8.0","185587","557","https://www.imdb.com/title/tt0063522/reviews/_ajax?ref_=undefined&paginationKey="
"Drag Me to Hell","2009","PG-13","1h 39min","Horror; Thriller; ","29 May 2009 (USA)","6.5","184255","782","https://www.imdb.com/title/tt1127180/reviews/_ajax?ref_=undefined&paginationKey="
"It Chapter Two","2019","R","2h 49min","Drama; Fantasy; Horror; ","6 September 2019 (USA)","6.6","183539","2182","https://www.imdb.com/title/tt7349950/reviews/_ajax?ref_=undefined&paginationKey="
"Resident Evil: Apocalypse","2004","R","1h 34min","Action; Horror; Sci-Fi; ","10 September 2004 (USA)","6.2","182625","695","https://www.imdb.com/title/tt0318627/reviews/_ajax?ref_=undefined&paginationKey="
"Mother!","2017","R","2h 1min","Drama; Horror; Mystery; ","15 September 2017 (USA)","6.6","182167","2074","https://www.imdb.com/title/tt5109784/reviews/_ajax?ref_=undefined&paginationKey="
"Alien vs. Predator","2004","PG-13","1h 41min","Action; Adventure; Horror; ","13 August 2004 (USA)","5.6","180961","1345","https://www.imdb.com/title/tt0370263/reviews/_ajax?ref_=undefined&paginationKey="
"The Evil Dead","1981","NC-17","1h 25min","Horror; ","15 April 1983 (USA)","7.5","180957","833","https://www.imdb.com/title/tt0083907/reviews/_ajax?ref_=undefined&paginationKey="
"Resident Evil: Extinction","2007","R","1h 34min","Action; Horror; Sci-Fi; ","21 September 2007 (USA)","6.3","180099","383","https://www.imdb.com/title/tt0432021/reviews/_ajax?ref_=undefined&paginationKey="
"Grindhouse","2007","R","3h 11min","Action; Horror; Thriller; ","6 April 2007 (USA)","7.5","175669","534","https://www.imdb.com/title/tt0462322/reviews/_ajax?ref_=undefined&paginationKey="
"Saw III","2006","R","1h 48min","Horror; Mystery; Thriller; ","27 October 2006 (USA)","6.2","174387","646","https://www.imdb.com/title/tt0489270/reviews/_ajax?ref_=undefined&paginationKey="
"The Woman in Black","2012","PG-13","1h 35min","Drama; Fantasy; Horror; ","3 February 2012 (USA)","6.4","171207","568","https://www.imdb.com/title/tt1596365/reviews/_ajax?ref_=undefined&paginationKey="
"Pi","1998","R","1h 24min","Drama; Horror; Mystery; ","10 July 1998 (USA)","7.4","166806","610","https://www.imdb.com/title/tt0138704/reviews/_ajax?ref_=undefined&paginationKey="
"Hostel","2005","R","1h 34min","Horror; ","6 January 2006 (USA)","5.9","165882","1566","https://www.imdb.com/title/tt0450278/reviews/_ajax?ref_=undefined&paginationKey="
"Mama","2013","PG-13","1h 40min","Horror; Thriller; ","18 January 2013 (USA)","6.2","165839","365","https://www.imdb.com/title/tt2023587/reviews/_ajax?ref_=undefined&paginationKey="
"The Birds","1963","PG-13","1h 59min","Drama; Horror; Mystery; ","29 March 1963 (USA)","7.7","165748","545","https://www.imdb.com/title/tt0056869/reviews/_ajax?ref_=undefined&paginationKey="
"Midsommar","2019","R","2h 28min","Drama; Horror; Mystery; ","3 July 2019 (USA)","7.1","165346","2580","https://www.imdb.com/title/tt8772262/reviews/_ajax?ref_=undefined&paginationKey="
"Carrie","1976","R","1h 38min","Horror; ","16 November 1976 (USA)","7.4","162668","545","https://www.imdb.com/title/tt0074285/reviews/_ajax?ref_=undefined&paginationKey="
"Tucker and Dale vs Evil","2010","R","1h 29min","Comedy; Horror; ","9 December 2010 (Kazakhstan)","7.5","161404","294","https://www.imdb.com/title/tt1465522/reviews/_ajax?ref_=undefined&paginationKey="
"30 Days of Night","2007","R","1h 53min","Action; Horror; Thriller; ","19 October 2007 (USA)","6.6","161126","579","https://www.imdb.com/title/tt0389722/reviews/_ajax?ref_=undefined&paginationKey="
"Resident Evil: Afterlife","2010","R","1h 36min","Action; Adventure; Horror; ","10 September 2010 (USA)","5.8","159189","430","https://www.imdb.com/title/tt1220634/reviews/_ajax?ref_=undefined&paginationKey="
"Army of Darkness","1992","R","1h 21min","Comedy; Horror; ","19 February 1993 (USA)","7.5","158954","658","https://www.imdb.com/title/tt0106308/reviews/_ajax?ref_=undefined&paginationKey="
"The Hills Have Eyes","2006","R","1h 47min","Horror; Thriller; ","10 March 2006 (USA)","6.4","155206","889","https://www.imdb.com/title/tt0454841/reviews/_ajax?ref_=undefined&paginationKey="
"The Fly","1986","R","1h 36min","Drama; Horror; Sci-Fi; ","15 August 1986 (USA)","7.6","154294","339","https://www.imdb.com/title/tt0091064/reviews/_ajax?ref_=undefined&paginationKey="
"Event Horizon","1997","R","1h 36min","Horror; Sci-Fi; Thriller; ","15 August 1997 (USA)","6.7","153203","953","https://www.imdb.com/title/tt0119081/reviews/_ajax?ref_=undefined&paginationKey="
"Evil Dead","2013","R","1h 31min","Fantasy; Horror; Thriller; ","5 April 2013 (USA)","6.5","153169","899","https://www.imdb.com/title/tt1288558/reviews/_ajax?ref_=undefined&paginationKey="
"Scream 2","1997","R","2h","Horror; Mystery; ","12 December 1997 (USA)","6.2","152554","522","https://www.imdb.com/title/tt0120082/reviews/_ajax?ref_=undefined&paginationKey="
"Insidious: Chapter 2","2013","PG-13","1h 46min","Horror; Mystery; Thriller; ","13 September 2013 (USA)","6.6","150300","313","https://www.imdb.com/title/tt2226417/reviews/_ajax?ref_=undefined&paginationKey="
"Final Destination 2","2003","R","1h 30min","Horror; Thriller; ","31 January 2003 (USA)","6.2","148408","495","https://www.imdb.com/title/tt0309593/reviews/_ajax?ref_=undefined&paginationKey="
"What We Do in the Shadows","2014","R","1h 26min","Comedy; Horror; ","13 February 2015 (USA)","7.7","148076","338","https://www.imdb.com/title/tt3416742/reviews/_ajax?ref_=undefined&paginationKey="
"Abraham Lincoln: Vampire Hunter","2012","R","1h 45min","Action; Fantasy; Horror; ","22 June 2012 (USA)","5.9","147007","394","https://www.imdb.com/title/tt1611224/reviews/_ajax?ref_=undefined&paginationKey="
"Scary Movie 2","2001","R","1h 23min","Comedy; Horror; ","4 July 2001 (USA)","5.3","146277","559","https://www.imdb.com/title/tt0257106/reviews/_ajax?ref_=undefined&paginationKey="
"From Hell","2001","R","2h 2min","Horror; Mystery; Thriller; ","19 October 2001 (USA)","6.8","144083","553","https://www.imdb.com/title/tt0120681/reviews/_ajax?ref_=undefined&paginationKey="
"The Orphanage","2007","R","1h 45min","Drama; Fantasy; Horror; ","11 January 2008 (USA)","7.4","143875","339","https://www.imdb.com/title/tt0464141/reviews/_ajax?ref_=undefined&paginationKey="
"Train to Busan","2016","TV-MA","1h 58min","Action; Horror; Thriller; ","21 October 2016 (India)","7.5","143773","668","https://www.imdb.com/title/tt5700672/reviews/_ajax?ref_=undefined&paginationKey="
"Evil Dead II","1987","R","1h 24min","Comedy; Horror; ","13 March 1987 (USA)","7.8","143769","594","https://www.imdb.com/title/tt0092991/reviews/_ajax?ref_=undefined&paginationKey="
"Underworld Awakening","2012","R","1h 28min","Action; Fantasy; Horror; ","20 January 2012 (USA)","6.4","143381","297","https://www.imdb.com/title/tt1496025/reviews/_ajax?ref_=undefined&paginationKey="
